sku;family;groups;categories;attr_70;attr_38;attr_52;attr_23;attr_47;attr_17;attr_98-EUR;attr_98-USD;attr_63;attr_67;attr_67-unit;attr_29;attr_34;attr_54;attr_99;attr_79;attr_8;attr_89;attr_49;attr_20;attr_21;attr_53-en_US;attr_0-en_US-ecommerce;attr_0-en_US-print;attr_97;name;attr_33;attr_28-EUR;attr_28-USD;attr_41;attr_14-ecommerce;attr_14-print;attr_40;attr_13;attr_88;attr_39-en_US;attr_69;attr_58;attr_32;attr_62;attr_62-unit;attr_3-ecommerce;attr_3-print;attr_9-ecommerce;attr_9-print;attr_15;attr_59-ecommerce;attr_59-print;attr_19-EUR;attr_19-USD;attr_18;attr_71-EUR;attr_71-USD;attr_1;attr_86;attr_4;attr_66-EUR;attr_66-USD;attr_36;attr_11-EUR;attr_11-USD;attr_83-EUR;attr_83-USD;attr_43-en_US;attr_76;attr_27;attr_12;attr_78;attr_75-en_US;attr_56;attr_51;attr_46-ecommerce;attr_46-print;attr_96;attr_85;attr_82;attr_90;attr_57-en_US;attr_57-en_US-unit;attr_24;attr_77;attr_60;attr_42;attr_42-unit;attr_25;attr_35;attr_35-unit;attr_50;attr_44;attr_92-ecommerce;attr_92-print;attr_7;attr_30;attr_93;attr_5;attr_91;attr_2;attr_6;attr_68;attr_68-unit;attr_81-en_US-ecommerce;attr_81-en_US-print;attr_22;attr_22-unit;attr_87;attr_31;attr_73;attr_55;attr_48;attr_37;attr_61;attr_61-unit;attr_74;attr_45-en_US;attr_95;attr_95-unit;attr_94-en_US;attr_65;attr_10-EUR;attr_10-USD;attr_80;attr_16;attr_72;attr_26;attr_64;attr_84
id-3638;fam_18;;master_4_5_0,master_2_4_3;;;attr_opt_attr_521;;;;;;attr_opt_attr_631;;;1;attr_opt_attr_345;;;0;;;;;attr_opt_attr_214;;attr_opt_attr_02;attr_opt_attr_05;;"Similique aliquam totam eum tempora illo sit.";;;;;;;;;2011-07-27;1989-09-23;;"Hello world!";;;;;;;;;attr_opt_attr_599;attr_opt_attr_596;;;;129;707;;707;;703;104;;506;924;;;;67;872;;;;attr_opt_attr_566;1996-02-16;1973-04-13;1979-05-30;attr_opt_attr_966;;;;686;METER;;;"Quidem itaque aliquid possimus animi sit.";;;attr_opt_attr_251;;;;;;;"In voluptatem occaecati est magnam veniam voluptas.";;;;;429;;;;0;0;;;;;;;;;775;METER;;;;;;;;;;;;;attr_opt_attr_646;
id-3639;fam_13;;master_4_1_6,master_3_5_5;0;1971-12-27;;;1973-05-26;;693;853;;;;;;;;;;;;1979-08-17;attr_opt_attr_218;;;;;"Voluptatem minus quod vel ut nisi soluta ducimus consequatur.";;;;;;;;;2013-11-17;1988-08-10;;;;;;2014-09-22;1996-12-18;1;0;;;;;;;62;272;;;;;;;;;674;581;;406;774;"Pariatur necessitatibus aut quibusdam nihil quia nihil.";;"Doloremque repellendus et fugit rerum et nulla.";;;;;attr_opt_attr_967;;;;;;;;"Porro necessitatibus sit cumque dolor.";;;attr_opt_attr_253;;;;;"Ea neque non laboriosam enim facilis recusandae voluptate.";"Est commodi animi voluptate unde aspernatur ex voluptatem corrupti.";;;"Suscipit aut sit ut.";766;;237;;;;0;1;173;METER;;;;;;;;;;;;;"Rerum autem eaque doloremque ratione.";;376;154;;;;;attr_opt_attr_648;"Cupiditate aut dolorem dolorem molestiae sit pariatur."
id-3640;fam_30;;master_2_4,master_2_3_4;;;;attr_opt_attr_231;2010-02-17;"Similique omnis quis laboriosam natus dolor perspiciatis aut voluptas.";;;;;;;attr_opt_attr_343;;;;;;attr_opt_attr_499;;;;attr_opt_attr_08;attr_opt_attr_05;;"Sequi rem praesentium ullam distinctio voluptatem dolor.";;844;663;;;;;;;1998-01-04;"Voluptas dolore aliquid rerum repellat sint beatae aut qui.";;;;;;;;;attr_opt_attr_151;;;;;;;;;;;;;;90;651;;;;590;;;;"Assumenda enim magni molestiae.";attr_opt_attr_561;1996-11-06;;;attr_opt_attr_968;"Rerum delectus qui reprehenderit architecto sequi cumque dolorem.";;;;;519;;;;;;849;METER;0;;"Soluta qui ad neque.";"Facilis saepe dicta aut dolorem architecto quo.";;;;;;246;;;;;;;;;"Ipsum unde mollitia quia qui nobis et soluta quia.";;;;1980-07-29;;;;1;;;"Ratione ex quibusdam eaque et odio tenetur.";;;;;;;;;
id-3641;fam_10;;master_0_4_2,master_5_4_6;1;;;attr_opt_attr_239;;;;;;;;;;;;;;;;;;;;;;"Non non et nam ut facilis est.";;;;;;;;;;;;;;340;METER;;;;;;;;;;;;;;;;881;639;"Repellat fugiat amet impedit placeat.";;;;;;;;;;;;;;;attr_opt_attr_967;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
id-3642;fam_31;;master_1_4_2,master_2_6_0;;;;;;"Itaque error deserunt quibusdam aliquid recusandae.";948;575;;;;;;;;;;;attr_opt_attr_495;;;;;;;;;;;;;;;;1990-02-26;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2011-05-09;2009-03-24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;816;METER;;;;;;;543;728;;;;;;
id-3643;fam_7;;master_4_2_4,master_0_1_3;;1973-03-07;;;;;;;attr_opt_attr_635;;;;;;;0;;;;1987-09-29;;;;;;;;319;226;;;;;;;1979-02-27;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;219;;;;;;;;;;;;;;;;;;;;;
id-3644;fam_13;;master_4_6_6,master_2_6_4;1;2003-06-02;;attr_opt_attr_233;1991-02-16;;545;894;;;;;;;;;;;;1978-04-06;attr_opt_attr_212;;;;;"Dolorem qui adipisci adipisci similique rem voluptate quia.";;;;;;;;;2014-06-24;1981-04-04;;;;;;;;0;0;;;;;;;893;567;;;;;;;;;859;15;1990-08-16;213;242;"Voluptatibus voluptatem placeat sequi perspiciatis aut sint.";;"Modi voluptatem magni architecto dolor neque praesentium expedita.";;;;;attr_opt_attr_963;;;;;;;;"Nobis dolore nesciunt cumque nobis sit in consequatur dolores.";;;;;;;425;"Consequatur rem vero quos quidem neque itaque.";"Omnis incidunt explicabo iste ut dolorum cumque.";"Et voluptatibus quo nihil culpa et.";;"Aut atque earum id similique rem.";232;;9;;;;0;0;55;METER;;"Aut repellat sed placeat est vitae possimus.";;;;;;;1;;;;"Dolor ut cupiditate impedit laborum quam.";;76;124;;;;;attr_opt_attr_644;"Facere nulla quibusdam molestias voluptatem dolores."
id-3645;fam_33;;master_2_2_1,master_4_3_5;;;;;;;;;;;;;;;;;;;attr_opt_attr_490;;;;attr_opt_attr_02;attr_opt_attr_06;;;;;;;;;;;;;;"Hello world!";;;;;;0;1;;;;;;;;;;;;;;;;;;;1972-09-26;;;;;;;;;;;;;;;;984;;;;;;;;;;;;;;;;;;;;;;;924;METER;;;;;;;;;;;;;;;;;;;;;;
id-3646;fam_12;;master_3_3_5,master_5_4;1;1975-11-01;;;2004-01-30;;;;attr_opt_attr_636;;;0;;;;0;;;;1995-10-08;;;;;;"Dolores non vero doloremque beatae iste.";;673;399;;302;312;;;2013-02-10;1991-12-31;"Ut voluptatem molestias et fugiat.";;;;;1986-12-27;1980-07-04;;;attr_opt_attr_156;;;829;10;;437;510;;418;;;;;;;;;;;792;;;"In rerum sunt quae laborum amet animi.";;;1973-02-17;1992-05-02;attr_opt_attr_963;;;;;;;;;;;;;;;;;;"Voluptatem tenetur consequatur nobis id perferendis.";;;945;attr_opt_attr_918;;;655;METER;1;1;;;466;;;;;;;;;;199;METER;"Quis ea illum tenetur qui harum sit.";120;580;889;;;0;;;
id-3647;fam_14;;master_5_3,master_2_1_1;;;;;;;;;;;;;;;;;;;;;;;attr_opt_attr_07;attr_opt_attr_08;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;attr_opt_attr_963;;;;989;METER;;;"Et quasi voluptas aliquam molestiae sit.";;;;;;;;;;;;;;;;;;;1;0;;;;;;;;;;;;;;;"Atque enim atque fugit rerum dolore quae numquam veniam.";;;;;;;;;
id-3648;fam_6;;master_3_4_2,master_2_4_5;1;1991-05-25;;;;;;;;439;METER;;;628;0;;;;;;;;;;;"Laudantium repudiandae aut cupiditate corporis laboriosam architecto.";;106;137;;;;;;;;;;;;;2011-03-11;1981-11-10;1;0;attr_opt_attr_157;;;;;;;;;;;;;;973;811;;;;112;;;1;;attr_opt_attr_562;1980-11-16;1979-08-26;1990-05-24;;;;;;;;;;;;attr_opt_attr_251;;;1;;"Repudiandae illum adipisci recusandae recusandae expedita.";"Quis quis laudantium aliquid a.";"Fugiat sed rem vel voluptatem reiciendis ullam et.";;"Accusantium nesciunt quia ipsa.";;attr_opt_attr_915;355;;346;METER;0;0;22;METER;;"Aut et molestiae perspiciatis est repellendus est.";;;;;508;METER;;1;966;METER;;;772;987;;;;;attr_opt_attr_646;
id-3649;fam_21;;master_1_4_1,master_6_2_4;;;;;;;;;attr_opt_attr_636;;;;;;;0;;;;;;;;;;;;;;;603;677;;;;1996-04-24;;;;;;;;;;;;;;;;289;520;;;;;;;;;;;;193;;;;"Nostrum et ullam autem minima nesciunt et.";;;;;;;;;;;;;;;;;;;;;;;;;"Ipsa laboriosam adipisci sed impedit magni numquam sit.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
id-3650;fam_31;;master_2_5_1,master_4_3_3;;;;;;"Necessitatibus delectus et in maxime facere.";406;206;;;;;;;;;;;attr_opt_attr_499;;;;;;;;;;;;;;;;1998-12-15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1998-12-07;1999-03-16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;950;METER;;;;;;;376;439;;;;;;
id-3651;fam_0;;master_1_5_0,master_3_2_5;;;attr_opt_attr_523;;2010-04-11;"Molestiae quibusdam quam nesciunt suscipit sint qui sint.";173;920;attr_opt_attr_630;;;;attr_opt_attr_344;;;1;;;;1999-11-25;;;attr_opt_attr_00;attr_opt_attr_01;;"Similique omnis voluptas eius dolor consequatur.";;;;;133;341;;;;;"Itaque est est rerum beatae voluptatem.";;;640;METER;1999-11-14;2009-02-05;0;1;;attr_opt_attr_593;attr_opt_attr_598;;;;172;689;;924;"Et eligendi voluptates mollitia illo eligendi dolorum quae.";;;;;;;;;;;;;;;;1997-05-29;1992-07-14;;;;;;;;;;1000;METER;;;;;;;;;;;409;;;;529;METER;;;115;METER;49;;;;;2010-05-20;;;;0;;;"Eos minima dolorem ipsa alias alias.";;;;;;;;;
id-3652;fam_27;;master_5_4_2,master_3_5_0;;;;;;;;;;;;;;204;;;;;;1980-01-09;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;695;;;;;239;79;;;;263;;;;;;;;;;;;;;;;;;;;attr_opt_attr_257;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Atque sint esse eveniet modi."
id-3653;fam_3;;master_6_2_0,master_3_2;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;721;77;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;249;205;;;;;;;;;;;;;attr_opt_attr_968;;;;;;;;;;;;;;0;;;;;;;282;;;;;;;;;;;;;;;;;;;;;;"Molestiae ut qui omnis omnis ut est rerum eos.";;;;;;;;;
id-3654;fam_14;;master_0_5_2,master_4_2_2;;;;;;;;;;;;;;;;;;;;;;;attr_opt_attr_07;attr_opt_attr_01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;attr_opt_attr_961;;;;564;METER;;;"Libero quos dolor ratione fuga aut sint.";;;;;;;;;;;;;;;;;;;1;0;;;;;;;;;;;;;;;"Eaque non voluptatem magnam et.";;;;;;;;;
id-3655;fam_13;;master_6_0_5,master_4_3;;1973-12-22;;;1990-01-29;;666;54;;663;METER;;;;;;;;;;attr_opt_attr_219;;;;;"Itaque consectetur et exercitationem necessitatibus aut eaque et et.";;;;;;;;;2001-10-17;2008-10-30;;;;;;1971-10-21;1992-11-21;1;0;;;;;;;516;185;;;;;;;;;345;191;2004-10-29;764;413;"Modi modi neque libero neque sit.";;"Cupiditate alias modi occaecati omnis minus quis.";;;;;;"Assumenda occaecati dicta ut tempora.";;;;;;;"Est debitis eos reiciendis non vel reprehenderit sunt.";;;attr_opt_attr_256;;;;827;"Sed beatae asperiores deserunt voluptas suscipit distinctio suscipit voluptatum.";"Ut architecto magnam exercitationem aut.";"Impedit placeat et labore et animi eaque.";;"Tenetur earum ducimus sunt laudantium qui reiciendis temporibus.";184;;867;;;;1;1;274;METER;;"Explicabo sequi velit est illo placeat.";;;;;;;1;;;;"Voluptates dicta quo dignissimos ab tempora animi.";;;;;;;;attr_opt_attr_643;"Tempora incidunt neque quia et nostrum accusantium quidem."
id-3656;fam_17;;master_3_0_6,master_1_4_2;;;;;;"Id quia ea debitis.";;;;;;1;attr_opt_attr_344;308;1;1;;;attr_opt_attr_499;;;;;;;"Commodi et dolorum non ex.";;;;;;;;1;;;;"Hello world!";;815;METER;;;;;attr_opt_attr_152;;;;;;551;680;;;;;;;;;;;1977-07-23;960;;;;;;1998-07-07;;;attr_opt_attr_968;"Iusto ad debitis magni consequatur corporis officia.";;;;;162;;;;;attr_opt_attr_258;113;METER;;977;;;;;;99;;316;attr_opt_attr_62;514;METER;1;1;235;METER;449;"Eos dolorum iure voluptas cum totam enim.";;;;;;;1;;;;;;752;248;;;0;;attr_opt_attr_642;
id-3657;fam_47;;master_0_4_1,master_6_2_0;;2016-04-12;attr_opt_attr_522;;1979-09-19;;;;;49;METER;;;563;0;0;;;;;;;;;;"Et id iusto id vel.";;;;;656;822;;;2006-06-13;;;;;549;METER;1994-09-15;1981-06-29;;;;;;;;;535;104;;444;;;;"Cupiditate necessitatibus est consequatur inventore est omnis debitis.";;;636;902;;;;;;"Quo molestiae tenetur qui consectetur autem.";;1997-08-27;;;;;;;;;995;;"Et velit rem corporis minima quia voluptatem.";;;;360;METER;0;;;;;;;;;145;attr_opt_attr_63;241;METER;;;910;METER;682;;;;;;;;1;;;;"Corrupti maxime reiciendis voluptatem doloremque quo perferendis quo.";;;;;;0;;;
id-3658;fam_29;;master_1_0_3,master_5_4_4;;;;;;"Assumenda voluptatibus hic qui et suscipit eum.";;;attr_opt_attr_638;;;0;;939;0;1;;;;;;;;;;"Cum quae et inventore nam.";;;;;;;;0;1977-11-18;;"Fuga aut officia tenetur incidunt ab repellendus qui ut.";"Hello world!";;656;METER;;;1;1;attr_opt_attr_159;attr_opt_attr_599;attr_opt_attr_593;839;457;;;;;;;345;302;;253;471;;;2010-09-14;;;;;"Dignissimos voluptatibus repellendus doloribus voluptates sit asperiores aut.";;;;;attr_opt_attr_965;;;;;;;;"Animi cum ut maiores praesentium error repudiandae est.";;;;38;METER;1;;;;;;;;;;attr_opt_attr_69;115;METER;0;0;252;METER;;;;;;;;;0;;896;METER;"Et ut et fuga perspiciatis.";;831;507;;;;;;
id-3659;fam_33;;master_2_2_5,master_0_2_5;;;;;;;;;;;;;;;;;;;attr_opt_attr_498;;;;attr_opt_attr_09;attr_opt_attr_08;;;;;;;;;;;;;;"Hello world!";;;;;;1;0;;;;;;;;;;;;;;;;;;;1984-06-03;;;;;;;;;;;;;;;;38;;;;;;;;;;;;;;;;;;;;;;;138;METER;;;;;;;;;;;;;;;;;;;;;;
id-3660;fam_7;;master_2_0_4,master_1_5_3;1;1990-10-01;;;;;202;701;attr_opt_attr_639;438;METER;;;261;;0;;;;;;;;;;"Amet nobis reiciendis suscipit facere cum mollitia officia dolore.";;;;;;;;;;1972-02-02;;;;981;METER;1973-01-06;2009-06-14;;;attr_opt_attr_150;;;;;;684;756;;;;;;;;;383;838;1984-10-17;;335;;;;attr_opt_attr_569;2003-12-10;;;;"Eius possimus tempore omnis veritatis.";;;;;;;;333;METER;;;;1;;;;;;;;attr_opt_attr_913;418;attr_opt_attr_63;599;METER;;;;;653;"Et quis voluptatem impedit.";;;;;;;;1;;;"Et molestiae excepturi quas aut reprehenderit.";;125;693;;;;;attr_opt_attr_647;
id-3661;fam_7;;master_4_1_0,master_4_5_5;0;;;;;"Veniam asperiores ipsa labore aperiam nobis.";392;219;;;;;;694;;0;;;;1993-11-16;;;;;;"Tempora consequatur accusantium totam magnam.";;37;338;;;;;;;2014-07-28;"Itaque fugit sapiente dolorum esse hic.";;;;;1972-12-11;2011-06-19;;;;;;;;;751;280;;;;953;364;;;;748;90;2012-09-25;;680;;;;attr_opt_attr_565;2014-06-26;;;;"Impedit ab repellat tempore maxime.";;;;;;;;938;METER;;;;1;;;;;;;;attr_opt_attr_913;932;;85;METER;;;24;METER;;"Qui velit rerum eveniet est numquam blanditiis et facere.";;;;;;;;0;;;"Provident ex placeat autem deserunt delectus nemo reprehenderit explicabo.";;17;449;;;;;attr_opt_attr_642;
id-3662;fam_27;;master_4_1_4,master_2_5;;;;;;;;;;;;;;678;;;;;;1989-01-09;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;505;;;;;770;638;;;;676;;;;;;;;;;;;;;;;;;;;attr_opt_attr_256;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Et et id rerum quia et dolore ut."
id-3663;fam_3;;master_6_4_0,master_5_2_4;1;;;attr_opt_attr_232;;;17;533;;;;1;;746;;;;;attr_opt_attr_497;;attr_opt_attr_212;;;;;"Molestiae et praesentium architecto repellat.";;121;997;;79;479;;;;;;;;;;1995-03-24;2001-10-26;0;1;;attr_opt_attr_596;attr_opt_attr_594;286;632;;86;268;;;;;;;487;782;;;;;;;;"Molestias aliquid distinctio tempora ut mollitia dolor.";;;;;attr_opt_attr_968;"Voluptas tempore ducimus sit animi beatae aliquam alias.";;;893;METER;;;"Et eos alias delectus tempora nemo commodi.";;;;;;0;40;;;;;;65;;;;;;;;313;METER;;;;;;;;;;;;;"Nesciunt consequuntur quia ullam unde.";134;;;;;;;attr_opt_attr_649;
id-3664;fam_7;;master_1_4_5,master_6_6_4;;1977-08-15;;;;;;;attr_opt_attr_639;;;;;;;0;;;;1980-11-16;;;;;;;;337;292;;;;;;;2000-06-08;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;250;;;;;;;;;;;;;;;;;;;;;
id-3665;fam_6;;master_1_3_2,master_4_0_4;;;;;;;;;;620;METER;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;318;;;0;;attr_opt_attr_560;;;;;;;;;;;;;;;attr_opt_attr_259;;;;;;;;;"Quos voluptatem sit molestiae.";;;;;;;;;;;;;;;;;;;;;551;METER;;;;;;;;;;
id-3666;fam_18;;master_6_0_5,master_0_3_3;;;;;;;;;;;;;;;;;;;;;attr_opt_attr_210;;;;;;;;;;;;;;;1974-03-05;;"Hello world!";;;;;;;;;;;;;;;;;;;;;;532;728;;;;;563;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;"Cum quod nihil eos aspernatur rem.";99;;;;;;;;
id-3667;fam_38;;master_1_4_2,master_2_2_3;;;;;;"Sed ratione eos quo expedita et itaque.";;;;;;;;;;1;;;;;;;attr_opt_attr_04;attr_opt_attr_09;;"Provident ut doloribus laudantium.";;;;;;;;0;;;"Qui corrupti totam qui necessitatibus aperiam numquam nulla vero.";;;;;;;;;attr_opt_attr_151;attr_opt_attr_592;attr_opt_attr_591;;;;23;793;;;;182;40;;171;969;;;;846;329;"Deleniti et aut modi ipsam pariatur.";;;attr_opt_attr_565;1977-12-10;1990-10-15;1978-09-09;attr_opt_attr_964;"Voluptas explicabo quia non id vitae saepe ut.";;;235;METER;153;;;558;METER;;;;;947;;;;;;;attr_opt_attr_917;;attr_opt_attr_68;737;METER;;;;;206;;;;;;427;METER;;0;;;"Quam magni sit consequatur illo et modi natus.";699;30;152;;;1;;attr_opt_attr_645;"Et dolore odit eum."
id-3668;fam_9;;master_6_4_1,master_4_6_0;0;;attr_opt_attr_525;attr_opt_attr_232;;;812;156;attr_opt_attr_639;;;0;;;0;;;;;;;;attr_opt_attr_07;attr_opt_attr_08;;"Doloribus tempore ut dolores vel aut facere.";;266;140;;;;;;2016-05-21;;;;;301;METER;;;;;;;;;;;;;;;"Ea voluptas eos vel qui itaque modi.";;;;;;;;1980-12-26;603;;"Libero ratione possimus et alias ab.";;;;;1985-08-10;2000-02-01;;;;;;;491;;;;;;;;;;;;;;"Beatae incidunt voluptatem enim est vero officia corrupti.";274;;133;;;;;;657;METER;721;"Quidem enim rerum sit dolor et eius quia.";;;;1980-10-02;;;0;0;324;METER;;;;;;;1;;;
id-3669;fam_7;;master_3_1_3,master_5_4_2;1;;;;;"Consequuntur vero optio reiciendis maxime ex est ullam odit.";290;84;attr_opt_attr_634;779;METER;;;766;;;;;;2007-09-12;;;;;;"Adipisci aperiam corrupti maiores.";;819;538;;;;;;;1988-07-29;"Aut ut qui magni nesciunt reprehenderit.";;;684;METER;1998-11-14;1979-02-18;;;;;;;;;346;710;;;;452;985;;;;;;2000-05-02;;520;;;;attr_opt_attr_569;1997-04-08;;;;"Perferendis accusamus omnis rerum esse eius iure.";;;;;;;;;;;;;1;;;;;;;;attr_opt_attr_916;;attr_opt_attr_63;;;;;;;788;"Corrupti et sunt quia eos dolore nostrum.";;;;;;;;0;;;;;290;632;;;;;attr_opt_attr_642;"Modi provident quia est dolor ullam eos."
id-3670;fam_27;;master_4_1_6,master_2_3_5;;;;;;;;;;;;;;530;;;;;;1996-03-04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;988;;;;;47;627;;;;722;;;;;;;;;;;;;;;;;;;;attr_opt_attr_251;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Laboriosam dolores harum ipsam corrupti."
id-3671;fam_9;;master_0_1_6,master_4_4_5;;;attr_opt_attr_527;attr_opt_attr_232;;;;;attr_opt_attr_630;;;1;;;0;;;;;;attr_opt_attr_211;;attr_opt_attr_00;attr_opt_attr_04;;"Aspernatur nisi et qui repellendus atque voluptas.";;;;;;;;;1970-02-07;2007-11-15;;;;;;;;;;;attr_opt_attr_595;attr_opt_attr_598;;;;53;740;;;"Quae iure enim rerum aut maiores quod.";;;;866;782;;;;906;;"Consequatur qui sit autem quo consequuntur.";;;;;1996-09-05;1977-06-06;;;;;;;359;;;589;METER;;;;;;;;;;"Enim fugiat et fugiat quo quis maiores.";849;;3;;977;METER;;;917;METER;;"Sunt molestiae consequatur sequi qui et quos facere quia.";;;;;;;0;;;;;;;;;;1;;;
id-3672;fam_1;;master_2_2,master_6_4_5;;;attr_opt_attr_529;;;;;;;;;;attr_opt_attr_345;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;912;324;;;;;;;;;;;;;;;;;;1970-04-01;;;;;;;;;;;;;;;;;;;;;;;;;;;;453;METER;;;;;;;;;;;;;;;;;;320;;;;;;;attr_opt_attr_648;
id-3673;fam_38;;master_5_0_1,master_2_0_6;;;attr_opt_attr_523;;;"Sint labore tempora qui nobis eveniet nihil non.";;;;772;METER;;;;;1;;;;;;;attr_opt_attr_02;attr_opt_attr_00;;"Rerum molestiae iste explicabo qui laudantium nihil.";;;;;;;;1;;2004-09-23;"Est nam non corporis sint maxime.";"Hello world!";;;;;;;;attr_opt_attr_153;;;;;;700;98;;;;715;961;;319;890;;;;493;331;"Reprehenderit non ad accusamus nulla provident vero quaerat.";;;attr_opt_attr_560;1983-07-19;;;attr_opt_attr_967;"Est incidunt consequatur sequi necessitatibus molestiae et.";;;384;METER;;;;860;METER;;;;;398;;;;;;;;;;497;METER;;;;;322;;;;;;626;METER;;0;241;METER;"Ab ut voluptatem dolor et.";;;;;;0;;attr_opt_attr_642;"Exercitationem dolor aut velit dignissimos nam."
id-3674;fam_7;;master_3_3_1,master_6_3_5;1;1979-04-20;;;;"Suscipit cum mollitia quis culpa ut maiores inventore.";;;attr_opt_attr_632;47;METER;;;56;;1;;;;2016-03-31;;;;;;"Est eum consequatur magni ut incidunt hic.";;640;632;;;;;;;1976-11-07;"Dolorem sapiente autem ad dolores fugiat consequuntur.";;;752;METER;1970-06-15;1974-06-06;;;attr_opt_attr_151;;;;;;315;395;;;;998;946;;;;826;344;1995-11-02;;198;;;;attr_opt_attr_560;;;;;;;;;;;;;;;;;;0;;;;;;;;attr_opt_attr_910;776;attr_opt_attr_61;371;METER;;;;;316;;;;;;;;;0;;;;;726;946;;;;;attr_opt_attr_643;"Velit quas ut rerum molestiae tenetur officiis minus."
id-3675;fam_12;;master_3_4_3,master_0_2_3;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;43;;;;;;;;;;;15;;;;;;;;;;;;;;;;;;;;;;;;;;"Est numquam voluptate quod totam dolor voluptatibus.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;attr_opt_attr_641;
id-3676;fam_17;;master_0_6_2,master_5_5_5;;;;;;;;;;;;;;900;1;;;;attr_opt_attr_498;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;822;308;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"Voluptatem nihil qui expedita sint veniam libero.";;;;;;;;;;;;;679;799;;;;;attr_opt_attr_642;
id-3677;fam_8;;master_1_1_3,master_6_5_2;;1996-08-11;attr_opt_attr_524;;;;;;;;;0;;;0;;;;;;;;attr_opt_attr_05;attr_opt_attr_02;;;;;;;;;;;;;;;;;;2001-09-21;1993-04-06;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;attr_opt_attr_255;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
id-3678;fam_16;;master_3_3_1,master_3_6_0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;186;;"Est nihil culpa in deserunt nulla non.";;;;2016-02-24;;;;;;;;;;;;;;;;;;929;;;;;;;attr_opt_attr_919;;;;;;;414;METER;;;;;;;;;;0;;;;;;;;;1;;;
id-3679;fam_20;;master_4_5_5,master_6_1_1;;;;attr_opt_attr_232;;;;;;168;METER;;attr_opt_attr_349;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;498;741;;;;;;;;;;1;;;;;;;;;;;;;;;223;METER;;;;1;;;;;;;;;;;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;
id-3680;fam_37;;master_4_5,master_4_3;;;;attr_opt_attr_237;;"Itaque eos magnam magni porro.";386;368;attr_opt_attr_630;;;1;attr_opt_attr_344;;1;;;;attr_opt_attr_499;;;;;;;"Beatae et qui asperiores vel qui.";;;;;;;;;;;"Qui consequatur molestiae dolorum.";;;;;2005-11-19;1984-02-02;;;;;;;;;364;982;;713;;;;"Pariatur molestias id ut iusto aut consequatur.";966;367;795;19;1999-04-27;;;"Necessitatibus labore reiciendis quo magni nostrum.";;;attr_opt_attr_568;2008-01-31;;;;;;;;;424;;"Voluptas aspernatur molestiae aperiam quod.";;;;957;METER;;;"Dolores corrupti blanditiis inventore in eum odit.";"Doloribus consequatur quis repellendus exercitationem mollitia.";;;"Ullam quia nesciunt quos et.";701;attr_opt_attr_911;;;;;;;;;18;"Pariatur ad consequatur enim est ut ipsam.";;;;;419;METER;1;;;;;96;;;;;;;attr_opt_attr_647;"Voluptatum sit qui id minus doloremque nisi."
