code;type;group;useable_as_grid_filter;label-fr_FR;label-en_US;label-de_DE;label-ru_RU;label-it_IT;localizable;scopable;allowed_extensions;metric_family;default_metric_unit
attr_4671;pim_catalog_simpleselect;attr_gr_10;0;"simpleselect recusandae id";"simpleselect rerum nesciunt";"simpleselect nulla omnis";"simpleselect similique voluptates";"simpleselect aspernatur sit";0;0;;;
attr_4672;pim_catalog_simpleselect;attr_gr_8;0;"simpleselect in sunt";"simpleselect aut voluptatem";"simpleselect corporis dolorem";"simpleselect ut praesentium";"simpleselect exercitationem sit";1;1;;;
attr_4673;pim_catalog_image;attr_gr_1;1;"image et officiis";"image consequatur et";"image est sit";"image minus laboriosam";"image laudantium quo";1;0;jpg,png;;
attr_4674;pim_catalog_price_collection;attr_gr_0;0;"price_collection aut aspernatur";"price_collection aut voluptas";"price_collection ea facere";"price_collection id alias";"price_collection asperiores blanditiis";1;0;;;
attr_4675;pim_catalog_price_collection;attr_gr_8;0;"price_collection esse et";"price_collection ex aut";"price_collection ducimus fugit";"price_collection ducimus optio";"price_collection unde dolorem";0;0;;;
attr_4676;pim_catalog_price_collection;attr_gr_9;0;"price_collection error commodi";"price_collection et consequatur";"price_collection odit quasi";"price_collection similique perferendis";"price_collection molestias at";1;0;;;
attr_4677;pim_catalog_file;attr_gr_12;0;"file aliquam temporibus";"file inventore et";"file omnis doloremque";"file totam ipsa";"file numquam sint";0;0;png,pdf;;
attr_4678;pim_catalog_boolean;attr_gr_8;0;"boolean omnis quasi";"boolean tempore enim";"boolean dolor provident";"boolean ea animi";"boolean sed laboriosam";1;1;;;
attr_4679;pim_catalog_multiselect;attr_gr_4;0;"multiselect corrupti commodi";"multiselect aut quibusdam";"multiselect blanditiis ratione";"multiselect expedita harum";"multiselect fuga suscipit";0;0;;;
attr_4680;pim_catalog_multiselect;attr_gr_5;1;"multiselect et consequuntur";"multiselect est qui";"multiselect et pariatur";"multiselect rerum occaecati";"multiselect tempora suscipit";0;0;;;
attr_4681;pim_catalog_metric;attr_gr_12;0;"metric perferendis assumenda";"metric adipisci dolorem";"metric ut hic";"metric sed explicabo";"metric in id";1;1;;Length;METER
attr_4682;pim_catalog_price_collection;attr_gr_10;1;"price_collection dicta aperiam";"price_collection voluptates sequi";"price_collection labore repellat";"price_collection qui modi";"price_collection velit consectetur";1;1;;;
attr_4683;pim_catalog_price_collection;attr_gr_8;1;"price_collection odio doloremque";"price_collection sequi autem";"price_collection voluptas quidem";"price_collection dolores harum";"price_collection commodi eos";1;0;;;
attr_4684;pim_catalog_text;attr_gr_5;0;"text placeat aut";"text quasi maiores";"text reiciendis fugiat";"text amet quas";"text qui a";0;0;;;
attr_4685;pim_catalog_multiselect;attr_gr_6;0;"multiselect quidem culpa";"multiselect sed qui";"multiselect quo eum";"multiselect voluptatem quam";"multiselect recusandae ut";0;0;;;
attr_4686;pim_catalog_number;attr_gr_1;0;"number adipisci consectetur";"number est omnis";"number provident accusamus";"number excepturi fugit";"number id consequatur";1;1;;;
attr_4687;pim_catalog_simpleselect;attr_gr_13;0;"simpleselect dolor dolorem";"simpleselect magni veritatis";"simpleselect sed qui";"simpleselect culpa ullam";"simpleselect qui velit";0;1;;;
attr_4688;pim_catalog_date;attr_gr_8;0;"date est ut";"date deleniti quaerat";"date cupiditate delectus";"date quia blanditiis";"date provident omnis";0;0;;;
attr_4689;pim_catalog_file;attr_gr_10;0;"file tempore molestiae";"file omnis accusantium";"file illum molestiae";"file voluptatibus omnis";"file quia exercitationem";1;0;jpg,png;;
attr_4690;pim_catalog_price_collection;attr_gr_1;1;"price_collection facilis suscipit";"price_collection eum voluptas";"price_collection aut saepe";"price_collection repellendus aut";"price_collection voluptatem id";1;0;;;
attr_4691;pim_catalog_metric;attr_gr_1;0;"metric cum odio";"metric voluptatum saepe";"metric et voluptatibus";"metric eum et";"metric et id";0;1;;Length;METER
attr_4692;pim_catalog_textarea;attr_gr_6;1;"textarea enim quaerat";"textarea quidem aspernatur";"textarea culpa quia";"textarea molestiae perspiciatis";"textarea quo omnis";0;0;;;
attr_4693;pim_catalog_simpleselect;attr_gr_6;1;"simpleselect repellat sed";"simpleselect aut debitis";"simpleselect nesciunt voluptatem";"simpleselect est consequatur";"simpleselect dolor quod";0;0;;;
attr_4694;pim_catalog_price_collection;attr_gr_11;0;"price_collection aut cupiditate";"price_collection exercitationem omnis";"price_collection doloribus minima";"price_collection temporibus et";"price_collection et nulla";0;0;;;
attr_4695;pim_catalog_metric;attr_gr_0;0;"metric nihil architecto";"metric beatae non";"metric eum magnam";"metric explicabo omnis";"metric non porro";0;0;;Length;METER
attr_4696;pim_catalog_number;attr_gr_1;0;"number reprehenderit quis";"number doloremque officiis";"number rerum non";"number non itaque";"number sed nihil";1;1;;;
attr_4697;pim_catalog_text;attr_gr_10;0;"text omnis quidem";"text ipsa voluptas";"text in et";"text dolores deserunt";"text ab qui";0;0;;;
attr_4698;pim_catalog_number;attr_gr_6;1;"number illo totam";"number quia dolor";"number tenetur omnis";"number illum minus";"number fuga voluptatem";1;0;;;
attr_4699;pim_catalog_simpleselect;attr_gr_14;0;"simpleselect beatae architecto";"simpleselect iste voluptas";"simpleselect in inventore";"simpleselect aut dolorem";"simpleselect nihil veritatis";1;1;;;
attr_4700;pim_catalog_textarea;attr_gr_5;0;"textarea fuga est";"textarea omnis sed";"textarea ut consequatur";"textarea et sunt";"textarea hic illum";0;0;;;
attr_4701;pim_catalog_simpleselect;attr_gr_8;0;"simpleselect laboriosam sunt";"simpleselect omnis blanditiis";"simpleselect maiores aliquid";"simpleselect et sit";"simpleselect corrupti laborum";0;0;;;
attr_4702;pim_catalog_file;attr_gr_13;0;"file porro nihil";"file minima excepturi";"file consequatur nisi";"file dolores totam";"file quisquam placeat";0;0;jpg,pdf;;
attr_4703;pim_catalog_number;attr_gr_14;0;"number consequatur ea";"number quia eius";"number atque est";"number nihil eaque";"number nihil dolore";0;0;;;
attr_4704;pim_catalog_textarea;attr_gr_8;0;"textarea sit ut";"textarea dolor nulla";"textarea est eum";"textarea deserunt repellendus";"textarea hic ea";1;0;;;
attr_4705;pim_catalog_image;attr_gr_14;1;"image temporibus voluptatem";"image iste vitae";"image quis quis";"image dolorem possimus";"image magnam impedit";0;0;jpg,pdf;;
attr_4706;pim_catalog_date;attr_gr_14;0;"date nemo sapiente";"date id consequatur";"date id praesentium";"date a illo";"date ut quisquam";0;0;;;
attr_4707;pim_catalog_image;attr_gr_1;0;"image corporis laborum";"image aut eum";"image commodi quis";"image dolorem est";"image minima consectetur";1;0;jpg,pdf;;
attr_4708;pim_catalog_simpleselect;attr_gr_8;0;"simpleselect atque nam";"simpleselect ut est";"simpleselect enim dolor";"simpleselect voluptas et";"simpleselect aut voluptates";1;0;;;
attr_4709;pim_catalog_simpleselect;attr_gr_4;0;"simpleselect ipsum dicta";"simpleselect numquam eaque";"simpleselect dignissimos soluta";"simpleselect quis accusamus";"simpleselect similique autem";0;0;;;
attr_4710;pim_catalog_file;attr_gr_4;0;"file animi autem";"file voluptas facere";"file dolorum rem";"file qui qui";"file qui omnis";1;0;pdf,jpg;;
attr_4711;pim_catalog_number;attr_gr_11;0;"number incidunt minima";"number eius sapiente";"number veritatis placeat";"number voluptatem qui";"number unde voluptas";0;0;;;
attr_4712;pim_catalog_date;attr_gr_2;0;"date fugit vero";"date architecto nostrum";"date consequuntur voluptatem";"date dolorum quod";"date totam vero";1;1;;;
attr_4713;pim_catalog_multiselect;attr_gr_12;0;"multiselect cum dolores";"multiselect voluptatem quia";"multiselect non suscipit";"multiselect inventore modi";"multiselect laboriosam doloremque";1;1;;;
attr_4714;pim_catalog_price_collection;attr_gr_8;0;"price_collection ipsum debitis";"price_collection totam iusto";"price_collection soluta voluptas";"price_collection ut aut";"price_collection qui odio";1;1;;;
attr_4715;pim_catalog_file;attr_gr_8;0;"file et officiis";"file neque repellendus";"file tempora vel";"file est quasi";"file et aut";0;0;pdf,png;;
attr_4716;pim_catalog_textarea;attr_gr_5;0;"textarea quidem iure";"textarea ad soluta";"textarea occaecati sit";"textarea quasi ea";"textarea ut unde";0;0;;;
attr_4717;pim_catalog_multiselect;attr_gr_8;1;"multiselect et nostrum";"multiselect illo et";"multiselect delectus qui";"multiselect est necessitatibus";"multiselect debitis non";0;1;;;
attr_4718;pim_catalog_price_collection;attr_gr_9;1;"price_collection architecto dolores";"price_collection dignissimos rerum";"price_collection id nemo";"price_collection consequatur et";"price_collection molestiae fugiat";0;0;;;
attr_4719;pim_catalog_number;attr_gr_2;0;"number itaque sint";"number quas omnis";"number eius vero";"number optio dolores";"number quam amet";1;0;;;
attr_4720;pim_catalog_file;attr_gr_1;0;"file optio autem";"file hic aut";"file rerum nisi";"file dicta assumenda";"file cupiditate labore";0;0;jpg,png;;
attr_4721;pim_catalog_metric;attr_gr_5;1;"metric quis facilis";"metric sint et";"metric unde dicta";"metric consequatur consequatur";"metric aut aut";1;0;;Length;METER
attr_4722;pim_catalog_price_collection;attr_gr_5;1;"price_collection non et";"price_collection omnis distinctio";"price_collection amet omnis";"price_collection quod ipsa";"price_collection quos libero";0;0;;;
attr_4723;pim_catalog_text;attr_gr_0;0;"text repellat voluptas";"text delectus tempore";"text vitae nostrum";"text libero voluptatem";"text necessitatibus quo";1;1;;;
attr_4724;pim_catalog_text;attr_gr_0;1;"text porro ut";"text ipsa magnam";"text sed id";"text nisi inventore";"text quo ut";1;0;;;
attr_4725;pim_catalog_simpleselect;attr_gr_6;1;"simpleselect quis ut";"simpleselect quae autem";"simpleselect facilis quasi";"simpleselect sunt fugiat";"simpleselect debitis quia";0;0;;;
attr_4726;pim_catalog_file;attr_gr_2;0;"file pariatur porro";"file temporibus unde";"file ullam molestiae";"file vitae unde";"file cupiditate ea";0;0;pdf,png;;
attr_4727;pim_catalog_simpleselect;attr_gr_14;1;"simpleselect autem non";"simpleselect soluta sunt";"simpleselect sit magnam";"simpleselect accusantium numquam";"simpleselect vero dolorem";0;0;;;
attr_4728;pim_catalog_image;attr_gr_4;1;"image sit illo";"image quisquam at";"image rerum sed";"image sit commodi";"image vitae ut";0;1;jpg,png;;
attr_4729;pim_catalog_number;attr_gr_3;0;"number accusantium minima";"number non atque";"number earum eveniet";"number aspernatur eos";"number enim magnam";0;0;;;
attr_4730;pim_catalog_multiselect;attr_gr_10;0;"multiselect id nemo";"multiselect illum ipsa";"multiselect nihil sequi";"multiselect et eum";"multiselect quidem aliquid";0;0;;;
attr_4731;pim_catalog_metric;attr_gr_6;0;"metric officia tempore";"metric officia libero";"metric est qui";"metric excepturi cumque";"metric saepe dolores";0;0;;Length;METER
attr_4732;pim_catalog_date;attr_gr_9;0;"date possimus voluptas";"date consequatur sint";"date repellat voluptatem";"date amet reprehenderit";"date dignissimos consequatur";0;0;;;
attr_4733;pim_catalog_number;attr_gr_2;1;"number ipsum maiores";"number quia illo";"number perspiciatis est";"number sit magni";"number sit rerum";0;0;;;
attr_4734;pim_catalog_text;attr_gr_6;1;"text aliquid ducimus";"text necessitatibus et";"text et aliquam";"text velit quibusdam";"text sint aut";1;0;;;
attr_4735;pim_catalog_multiselect;attr_gr_4;1;"multiselect corporis in";"multiselect reiciendis voluptatem";"multiselect praesentium eveniet";"multiselect earum architecto";"multiselect officia magnam";1;1;;;
attr_4736;pim_catalog_price_collection;attr_gr_7;0;"price_collection reprehenderit voluptatem";"price_collection molestiae omnis";"price_collection saepe unde";"price_collection error sit";"price_collection maxime hic";1;1;;;
attr_4737;pim_catalog_file;attr_gr_8;1;"file quis numquam";"file optio sequi";"file modi quo";"file corrupti placeat";"file et et";0;0;jpg,png;;
attr_4738;pim_catalog_number;attr_gr_1;0;"number quia minus";"number ratione unde";"number sapiente reprehenderit";"number quos dolore";"number sed at";0;0;;;
attr_4739;pim_catalog_boolean;attr_gr_4;0;"boolean voluptas unde";"boolean voluptas et";"boolean asperiores ut";"boolean hic esse";"boolean accusantium laborum";0;1;;;
attr_4740;pim_catalog_number;attr_gr_6;0;"number porro cumque";"number vel officia";"number sit quia";"number provident dolores";"number sed quo";0;0;;;
attr_4741;pim_catalog_image;attr_gr_10;0;"image tempore ipsum";"image est inventore";"image sunt asperiores";"image beatae nulla";"image ut quae";1;1;png,jpg;;
attr_4742;pim_catalog_date;attr_gr_10;1;"date nisi doloremque";"date dolore ducimus";"date dignissimos praesentium";"date quae illum";"date voluptates sit";0;0;;;
attr_4743;pim_catalog_multiselect;attr_gr_12;1;"multiselect aut accusantium";"multiselect ullam nemo";"multiselect dolores quibusdam";"multiselect similique et";"multiselect impedit voluptas";0;1;;;
attr_4744;pim_catalog_simpleselect;attr_gr_13;1;"simpleselect ab tempore";"simpleselect voluptates distinctio";"simpleselect quos magni";"simpleselect iste distinctio";"simpleselect fugiat qui";0;0;;;
attr_4745;pim_catalog_metric;attr_gr_10;1;"metric in quia";"metric magni culpa";"metric pariatur saepe";"metric temporibus ea";"metric voluptate atque";0;0;;Length;METER
attr_4746;pim_catalog_image;attr_gr_0;0;"image saepe iure";"image occaecati illum";"image cumque ut";"image dolor consequatur";"image officiis officiis";0;0;png,pdf;;
attr_4747;pim_catalog_simpleselect;attr_gr_6;0;"simpleselect eos perspiciatis";"simpleselect quia magnam";"simpleselect quos quo";"simpleselect maxime doloremque";"simpleselect sit quam";1;1;;;
attr_4748;pim_catalog_textarea;attr_gr_0;0;"textarea autem voluptas";"textarea facilis neque";"textarea maxime nostrum";"textarea ut debitis";"textarea asperiores vitae";1;1;;;
attr_4749;pim_catalog_boolean;attr_gr_6;0;"boolean ut fuga";"boolean aut aut";"boolean voluptatibus omnis";"boolean esse tenetur";"boolean voluptatum sit";0;0;;;
attr_4750;pim_catalog_text;attr_gr_9;0;"text nostrum provident";"text autem sit";"text illo omnis";"text sapiente est";"text enim hic";1;0;;;
attr_4751;pim_catalog_simpleselect;attr_gr_8;0;"simpleselect culpa omnis";"simpleselect commodi numquam";"simpleselect quas odio";"simpleselect dicta placeat";"simpleselect ab dolores";0;0;;;
attr_4752;pim_catalog_boolean;attr_gr_1;0;"boolean nihil quidem";"boolean quasi autem";"boolean maxime eos";"boolean quas doloribus";"boolean excepturi voluptas";0;0;;;
attr_4753;pim_catalog_image;attr_gr_6;1;"image eveniet possimus";"image quis ut";"image et reprehenderit";"image aut enim";"image et vero";0;0;jpg,png;;
attr_4754;pim_catalog_textarea;attr_gr_12;1;"textarea optio iure";"textarea aut delectus";"textarea voluptatem fugiat";"textarea optio dolor";"textarea repudiandae aliquam";0;0;;;
attr_4755;pim_catalog_image;attr_gr_12;0;"image nisi molestias";"image iusto aliquid";"image sunt earum";"image provident et";"image voluptatem quia";1;1;png,jpg;;
attr_4756;pim_catalog_textarea;attr_gr_9;0;"textarea dolorem qui";"textarea atque eligendi";"textarea esse laboriosam";"textarea maxime nulla";"textarea commodi consequatur";0;0;;;
attr_4757;pim_catalog_image;attr_gr_14;0;"image non molestias";"image voluptas reprehenderit";"image quasi sit";"image eveniet asperiores";"image animi at";0;0;jpg,png;;
attr_4758;pim_catalog_number;attr_gr_8;0;"number molestias animi";"number est vero";"number qui alias";"number hic commodi";"number amet itaque";1;0;;;
attr_4759;pim_catalog_text;attr_gr_11;1;"text laborum dolore";"text iusto cumque";"text enim occaecati";"text nemo quis";"text voluptatem voluptas";0;0;;;
attr_4760;pim_catalog_boolean;attr_gr_4;0;"boolean illum incidunt";"boolean est dolor";"boolean pariatur non";"boolean illum sed";"boolean earum mollitia";0;0;;;
attr_4761;pim_catalog_image;attr_gr_2;0;"image tenetur voluptate";"image dolorum consequatur";"image dignissimos est";"image placeat error";"image beatae doloremque";0;0;png,pdf;;
attr_4762;pim_catalog_image;attr_gr_2;0;"image enim animi";"image qui tempora";"image et vel";"image recusandae possimus";"image dolorem et";0;1;png,jpg;;
attr_4763;pim_catalog_simpleselect;attr_gr_2;1;"simpleselect doloremque culpa";"simpleselect sunt dolorem";"simpleselect aliquam quas";"simpleselect quis officia";"simpleselect molestiae tempore";0;0;;;
attr_4764;pim_catalog_text;attr_gr_8;0;"text quibusdam unde";"text earum qui";"text aut similique";"text quia quisquam";"text sed facilis";0;0;;;
attr_4765;pim_catalog_image;attr_gr_5;0;"image est et";"image officiis harum";"image excepturi vel";"image saepe pariatur";"image fugit quis";0;1;jpg,pdf;;
