sku;family;attr_43-en_US-ecommerce;attr_43-en_US-ecommerce-unit;attr_43-en_US-print;attr_43-en_US-print-unit;attr_51;attr_51-unit;attr_94;attr_53;attr_23;attr_85;attr_87;attr_87-unit;attr_49;attr_40;attr_9;attr_17;attr_64;attr_64-unit;attr_29-USD;attr_93;attr_78;attr_10;attr_59-en_US;attr_80;attr_70-USD;attr_8;attr_5;attr_30;attr_18;attr_18-unit;attr_38-USD;attr_56-en_US;attr_56-en_US-unit;attr_60;attr_27;attr_13;attr_46;attr_3;attr_83-en_US-ecommerce;attr_83-en_US-print;attr_55;attr_57;attr_72;attr_96-USD;attr_76;attr_25;attr_21;attr_95;attr_95-unit;attr_7;categories;attr_50-USD;attr_84;attr_81;attr_32;attr_47-en_US;attr_20;attr_89;attr_52;attr_48-USD;attr_90;attr_28;attr_33-USD;attr_67;attr_88;attr_79;attr_66;attr_68;attr_54;attr_86;attr_0-USD;attr_75;attr_44;attr_44-unit;attr_62;attr_14-en_US;attr_58;attr_73;attr_92-en_US;attr_65;attr_39;attr_63;attr_98;attr_34;attr_34-unit;attr_99-ecommerce;attr_99-print;attr_45;attr_45-unit;attr_35;attr_82;attr_77;attr_6-en_US;attr_2;attr_37;attr_26;attr_69;attr_1;attr_1-unit;attr_11;attr_91-en_US-USD;attr_41;attr_22;attr_4;attr_61;attr_31;attr_16-en_US;attr_24;attr_36;attr_15;attr_15-unit;attr_74;attr_12;attr_71;attr_97;attr_19;attr_19-unit;attr_42
id-3663;fam_0;;;;;69;METER;attr_opt_attr_9498;attr_opt_attr_5392;2014-02-13;attr_opt_attr_85106;750;METER;;;;;763;METER;766;;;;;;826;;;;;;;678;METER;;;;;;;;attr_opt_attr_5532;attr_opt_attr_57138;;;;;;;;attr_opt_attr_7161;master_5_2_0,master_2_3_2;924;;;;;;"Aut tempore nisi qui ut.";;;;;;"Cum est et quisquam est aut voluptatibus aspernatur.";1;2008-12-17;;;attr_opt_attr_5420;0;;;;;;;;1;1991-10-28;;1;attr_opt_attr_6360;;474;METER;;;;;;;;;"Delectus exercitationem porro ipsa et.";attr_opt_attr_3766;;371;919;METER;;;;;;0;1;;;1;67;METER;;attr_opt_attr_12106;1;;;;
id-3664;fam_6;;;;;;;;;1993-10-06;;;;"Facilis nobis corrupti officiis vero.";1;;166;500;METER;;1;;;;960;853;1;;;;;;738;METER;;1;802;;;;;attr_opt_attr_5588;;;814;;;483;;;;master_4_5_1,master_2_3_5;258;;;;attr_opt_attr_4749;;;;;"Itaque debitis placeat molestiae dicta.";;;;;2015-07-18;;"Nemo enim iure quod.";;0;414;;685;METER;;;;;1982-01-24;;;;;;;;;;;;attr_opt_attr_8244;;;;attr_opt_attr_3775;;105;;;;;2002-07-13;;;0;;;1;;;;;attr_opt_attr_1258;;;;;
id-3665;fam_3;495;METER;218;METER;;;attr_opt_attr_94191;;2014-04-11;;;;"Architecto aut vero officiis.";;;556;594;METER;;;;;;;;;;0;;;85;;;attr_opt_attr_6066;0;;334;attr_opt_attr_318;;;attr_opt_attr_55176;;;;;attr_opt_attr_25158;;;;attr_opt_attr_7142;master_5_3_6,master_2_6_3;867;;;;;;;;;"Tenetur quia doloribus voluptatem veritatis labore iure quos.";;;"Sunt culpa nesciunt et cum numquam cupiditate sit quas.";;;;;;;;;;;;attr_opt_attr_145;attr_opt_attr_583;;;0;;;;;;;;;;;;1;;;attr_opt_attr_37100;;339;;;;719;;;;;;;1;;456;METER;;;;;;;2005-05-07
id-3666;fam_1;;;;;;;;;;attr_opt_attr_8516;812;METER;;0;;;;;;;;;;999;;;;;;;;;;attr_opt_attr_60138;;252;;;;;;attr_opt_attr_5739;;;;;;;;;master_1_6_2,master_6_6_0;311;;;;attr_opt_attr_4764;;"Et quo non dolorum.";;;;;;;1;;;"Nobis et et minima magni et amet et.";;1;;;;;;;;;1980-02-04;;0;;;;;;;328;METER;;;;;;attr_opt_attr_37133;"Optio quibusdam dolorem incidunt repudiandae quo corporis nihil.";;57;METER;;;;;370;;;1984-05-24;1;;307;METER;;;0;;708;METER;
id-3667;fam_10;;;;;410;METER;;;;;236;METER;"Blanditiis dolores nobis in sit blanditiis perspiciatis odit dolor.";;2000-02-26;;;;411;;;;;;717;1;;;568;METER;;350;METER;;;;210;attr_opt_attr_366;;;;;;;;;259;;;;master_3_5_5,master_6_3_1;;;;;attr_opt_attr_4769;;"Iure assumenda in dolore architecto quibusdam.";;;;;809;"Vero hic fugiat officiis.";;;;;;0;;;;;;attr_opt_attr_1443;attr_opt_attr_58122;0;;;;;"Officiis aut aut et enim itaque ea.";;;;;16;METER;;;0;;;;;;;;;;;;;;;1985-02-20;;0;;;;;;;;;
id-3668;fam_13;931;METER;570;METER;183;METER;;;;attr_opt_attr_8549;;;;1;1977-08-11;194;;;931;0;;;;;100;;;;;;;;;attr_opt_attr_60167;;246;;;;;attr_opt_attr_55131;attr_opt_attr_5734;;;;;;;;;master_2_6_0,master_6_2_4;143;;;;;;"Voluptas odio vero quidem magnam.";;859;;;;"Quibusdam odio et cupiditate expedita blanditiis molestias.";1;;;;;;;;;;;;attr_opt_attr_5895;1;;0;1;;;;;;;212;METER;;attr_opt_attr_82186;0;;"Quasi in ut sint ut soluta aut sapiente earum.";;"In minus aliquid officiis consequatur.";213;;;;;2012-02-07;;36;;;;;0;479;METER;;;;"Est molestias placeat quis sit et maxime voluptatibus ratione.";471;METER;2003-10-18
id-3669;fam_3;280;METER;13;METER;;;attr_opt_attr_94180;;1972-11-20;;;;"Quia saepe est optio iusto voluptatum.";;;546;;;;;;;;;;;;1;;;316;;;attr_opt_attr_6050;1;;;attr_opt_attr_3172;;;attr_opt_attr_5583;attr_opt_attr_57125;;;;attr_opt_attr_25133;;;;;master_2_3_6,master_1_4_1;90;;;;;;;;;"Qui est commodi excepturi voluptatem culpa.";;661;;;1989-05-27;;"Ducimus eligendi quod facilis dignissimos cupiditate omnis est.";;;;;814;METER;;attr_opt_attr_1495;;;1989-09-08;1;1;;;;;;;;;;;1;;"Quaerat modi totam illum laudantium.";attr_opt_attr_3731;;475;;;;;;;;0;;;;;878;METER;;;;;;;1975-08-29
id-3670;fam_15;;;;;;;;attr_opt_attr_537;1998-04-13;attr_opt_attr_8512;;;"Explicabo eligendi quam minima ea earum.";1;1974-12-11;;;;801;1;;;;801;326;1;;0;;;;634;METER;;0;43;;;;;;attr_opt_attr_57110;"Sint et eos sit placeat et quaerat corporis.";355;;;819;663;METER;attr_opt_attr_797;master_0_2_6,master_4_6_6;;;;;;;;;570;;;;;;;;"Ratione sed assumenda non laborum tenetur velit.";;;360;;;;;;;1;1988-05-03;;;;;;;;;;;;attr_opt_attr_82168;;;;attr_opt_attr_3761;"Nobis veritatis quasi sapiente unde et.";;;;;;1971-12-23;;455;1;1;;;;;;;;1;;;;
id-3671;fam_18;304;METER;690;METER;258;METER;attr_opt_attr_949;attr_opt_attr_5369;1983-12-25;attr_opt_attr_85132;;;;;;849;224;METER;;;;;;;;1;;0;;;;85;METER;;;;649;attr_opt_attr_3168;;;attr_opt_attr_5534;attr_opt_attr_57171;;812;;;;908;METER;;master_3_4_4,master_3_4_3;;;;;;;"Et quo quia a voluptate.";;;;;11;;;1980-12-18;;;attr_opt_attr_5481;1;;;;;;;attr_opt_attr_5865;0;1978-10-17;1;0;attr_opt_attr_63182;"Sunt deleniti recusandae est libero quia.";;;;;494;METER;;attr_opt_attr_82100;0;;"Non vel quis explicabo nobis est magni unde.";attr_opt_attr_37135;;;;;;;;;;;;;;;;;;;0;;;;
id-3672;fam_4;;;;;;;attr_opt_attr_94122;attr_opt_attr_5327;1992-01-14;attr_opt_attr_85108;733;METER;;;1978-02-01;;;;;1;;;;;791;;;0;877;METER;447;;;;;814;;;;;;;"Vel laboriosam necessitatibus tenetur natus.";65;;attr_opt_attr_2567;;;;attr_opt_attr_7141;master_6_2_5,master_1_0;748;;;;;;"Doloribus labore qui impedit in officiis.";;;"Magnam deleniti quod quisquam.";;;;1;2007-02-07;;;;;;;;;;attr_opt_attr_1474;;;;;0;;;;;;;;;;;;;;attr_opt_attr_3780;"Eaque accusamus repellendus aspernatur dolorem suscipit quod itaque omnis.";546;18;METER;;73;;;;;;;;;;;;;0;;;;
id-3673;fam_13;312;METER;539;METER;122;METER;;attr_opt_attr_53189;;attr_opt_attr_857;85;METER;;;1971-02-13;113;;;368;0;;;;765;288;;;;;;;;;attr_opt_attr_6099;;262;654;attr_opt_attr_3165;;;attr_opt_attr_5564;;;;;;60;;;;master_4_5_5,master_6_3_2;677;;;;;;"Deserunt voluptatem natus ut consequatur optio error maxime.";;668;;;;;0;1998-03-12;;;;0;;;;;;;attr_opt_attr_5850;0;;1;1;;;;;;;691;METER;;;0;;"Dignissimos doloribus asperiores quo et sit dolorum ut dolor.";;;963;;;;;2010-07-22;;500;;;;;0;;;;;;"Eligendi est ad voluptatem nam ad laudantium.";474;METER;1998-09-20
id-3674;fam_7;47;METER;423;METER;;;attr_opt_attr_9467;;;;745;METER;;0;;436;;;;;;;;;;1;;0;;;;;;;;952;859;attr_opt_attr_30;;;;attr_opt_attr_57185;;140;;attr_opt_attr_2571;;773;METER;attr_opt_attr_72;master_0_6_5,master_2_6_1;;;;;attr_opt_attr_4793;;;;;;;;;0;;;"Consequatur eaque enim vitae reprehenderit voluptate dolores harum.";;;;;45;METER;;;;;1977-03-12;;;;"Qui aspernatur voluptas neque nihil sed.";;;;;;;;attr_opt_attr_82174;1;;"Velit quod iusto qui autem tempore.";;"Sint omnis dicta dolores.";;;;;;;;;;1;;1;;;;;;1;;;;1975-03-01
id-3675;fam_7;;;;;;;attr_opt_attr_94148;attr_opt_attr_5379;;;;;;;1977-01-14;447;;;;;;;;;;0;;1;;;;;;;;734;984;;;;;attr_opt_attr_57162;;714;;attr_opt_attr_2515;;592;METER;attr_opt_attr_71;master_5_2_6,master_0_5_5;78;;;;attr_opt_attr_47146;;"Consequatur reiciendis quo voluptatem quas.";;;;;;;;;;"Similique dolorem porro quam quos fugit.";;;;;531;METER;;;;0;1987-07-11;;;attr_opt_attr_6361;"Molestiae maxime temporibus est laudantium assumenda.";;;;;;;;attr_opt_attr_82135;0;;"Minima quibusdam quaerat eius.";;"Tempore quod in et vel vero et.";;;;;;2008-08-02;;;;1;;1;;503;METER;;;0;;;;1989-10-06
id-3676;fam_6;;;;;;;;;1978-09-03;;;;"Et optio aut ipsam voluptatum veritatis.";1;;489;;;;0;;;;949;91;1;;;;;;188;METER;;0;788;;;;;attr_opt_attr_55172;;;293;;;;;;;master_3_2_6,master_1_4_1;810;;;;;;;;;"Dolorem quae ipsa cumque enim fuga ex placeat.";;;;;;;"Autem et magnam nobis similique dignissimos sit.";;0;;;;;;;;;1990-05-27;;;;;;;;;;;;attr_opt_attr_82120;;;;attr_opt_attr_3788;;767;466;METER;;;2006-01-26;;;;;1994-03-13;1;;;;;attr_opt_attr_12169;;;;;
id-3677;fam_7;327;METER;321;METER;;;attr_opt_attr_9439;attr_opt_attr_5363;;;870;METER;"Non similique praesentium quo corporis ea dolores.";0;;355;;;;;;;;;;1;;;;;;;;;;;;attr_opt_attr_3152;;;;attr_opt_attr_573;;193;;attr_opt_attr_25193;;316;METER;attr_opt_attr_7187;master_4_1_3,master_2_6_6;343;;;;attr_opt_attr_47164;;"Voluptatem aspernatur animi libero quaerat ea omnis voluptas ipsam.";;;;;;;;;;"Sint omnis sint aut quia architecto hic.";;;;;821;METER;;;;0;1973-05-07;;;attr_opt_attr_63196;"Est enim et sunt sunt et dolor quos fugit.";;;;;;;;;;;;;"Consectetur omnis in sunt dolores sint commodi autem accusamus.";;;;;;;;;;0;;0;;615;METER;;;0;;;;1973-12-30
id-3678;fam_3;60;METER;152;METER;;;attr_opt_attr_9439;;;;;;"Similique adipisci distinctio eius quibusdam magnam eos autem libero.";;;212;;;;;;;;;;;;1;;;355;;;attr_opt_attr_60150;0;;189;attr_opt_attr_3140;;;attr_opt_attr_55144;attr_opt_attr_57104;;;;attr_opt_attr_255;;;;attr_opt_attr_7155;master_0_0_2,master_5_2_5;633;;;;;;;;725;"Sunt nemo sed est ducimus consequatur ut ea.";;;;;2007-07-03;;;;;;;705;METER;;attr_opt_attr_1423;attr_opt_attr_58121;;1972-02-17;0;0;;;;;;;;;;attr_opt_attr_82101;1;;;;;47;;;;163;;;;;;;1;;384;METER;;;;;;;2011-08-24
id-3679;fam_18;631;METER;652;METER;473;METER;attr_opt_attr_94120;attr_opt_attr_5372;2008-10-27;attr_opt_attr_8598;;;;;;202;102;METER;;;;;;453;19;0;;0;;;;853;METER;;;;;attr_opt_attr_369;;;attr_opt_attr_55110;attr_opt_attr_57102;;692;;;;72;METER;;master_4_4_2,master_5_4_3;;;;;;;"Aut fugit fuga omnis labore eum odit ipsum.";;;;;475;"Voluptates ut sapiente natus totam quasi ut est.";0;1978-12-12;;;attr_opt_attr_54158;0;;;;;;;;1;2007-04-02;;;attr_opt_attr_6331;"Eligendi aut est blanditiis veritatis quia in.";396;METER;;;577;METER;;attr_opt_attr_82183;;;"Recusandae et omnis quod illo cum id maiores.";attr_opt_attr_3754;;;;;;;;;;;;;;;;;;;1;;;;
id-3680;fam_13;;;;;423;METER;;attr_opt_attr_5365;;attr_opt_attr_85163;286;METER;;1;1972-04-23;60;;;642;0;;;;827;966;;;;;;;;;attr_opt_attr_6094;;;200;attr_opt_attr_397;;;;attr_opt_attr_57155;;;;;661;;;;master_2_6_1,master_2_6_0;786;;;;;;;;672;;;;"Sit odio deserunt ipsum officia.";1;1972-06-10;;;;1;;;;;;;attr_opt_attr_58195;0;;0;;;;;;;;425;METER;;attr_opt_attr_82162;0;;"Error nulla qui fuga eos sint a ad.";;"Voluptas rem aut vel rerum possimus aut rem.";839;;;;;;;627;;;;;1;296;METER;;;;"Voluptas placeat veritatis odio facilis dolores modi quia.";749;METER;1997-03-31
id-3681;fam_12;;;;;741;METER;;;1993-05-10;;363;METER;;;;;498;METER;;;;;;;;0;;;;;561;;;attr_opt_attr_60184;0;562;;attr_opt_attr_350;;;attr_opt_attr_5583;attr_opt_attr_5744;;;;;933;;;;master_0_2,master_3_5_1;801;;;;attr_opt_attr_4743;;"Architecto fugiat quas nobis rerum.";;;;;;"Ad autem blanditiis sed voluptates sed officia.";;1997-03-10;;;attr_opt_attr_54174;;476;;616;METER;;attr_opt_attr_14127;;1;2006-02-11;;;attr_opt_attr_63149;;597;METER;;;;;;;;;;;"Quos dolore adipisci et soluta consequatur tenetur recusandae.";753;;;;;2001-10-01;;;0;;;;;141;METER;;attr_opt_attr_12109;;"Corrupti officiis nihil porro qui.";;;
id-3682;fam_12;;;;;826;METER;;;2002-08-02;;325;METER;;;;;76;METER;;;;;;;;;;;;;;;;;;5;;attr_opt_attr_3148;;;attr_opt_attr_5576;attr_opt_attr_573;;763;;;69;;;;master_5_2,master_2_6_1;538;;;;;;"Non illum maiores deserunt minus rem pariatur corporis similique.";;;;;;;;1996-06-23;;;attr_opt_attr_54193;;28;;858;METER;;attr_opt_attr_14161;;0;1985-03-13;;;attr_opt_attr_6320;"Saepe sit autem omnis omnis.";;;;;;;;attr_opt_attr_82175;;;;;;997;;;;;1975-07-30;;;;;;;;;;;attr_opt_attr_1269;;;;;
id-3683;fam_13;;;;;614;METER;;;;attr_opt_attr_85163;491;METER;;;;;;;529;1;;;;278;970;;;;;;;;;;;400;;attr_opt_attr_3157;;;;attr_opt_attr_5757;;;;;;;;;master_5_1_3,master_3_1_5;199;;;;;;"Quas voluptatem tenetur dolore qui quis modi modi illum.";;;;;;;1;2004-05-14;;;;0;;;;;;;attr_opt_attr_58148;1;;;1;;;;;;;615;METER;;attr_opt_attr_8229;1;;"Magnam natus quibusdam eos.";;;286;;;;;1974-08-16;;963;;;;;;76;METER;;;;"Dolore voluptatem laboriosam illum odio.";129;METER;2014-01-22
id-3684;fam_14;438;METER;518;METER;;;;;;attr_opt_attr_8540;952;METER;;;;368;;;42;;;;;;;;;1;147;METER;;;;attr_opt_attr_60137;1;;;attr_opt_attr_389;;;;;"Quae occaecati doloribus nesciunt est.";;;attr_opt_attr_2524;618;968;METER;;master_5_3_3,master_2_3_6;;;;;;;"Et aspernatur quisquam ducimus unde.";;;;;;"Minus fugiat consequatur fuga iure cupiditate laboriosam dolor.";;;;;;;;;;;;;;0;1987-04-30;0;0;attr_opt_attr_635;"Qui maxime illo aspernatur et.";;;;;;;;attr_opt_attr_8274;;;;attr_opt_attr_37169;"Facilis quia labore quas explicabo voluptatem.";630;;;;982;;;232;;;;1;;;;;;1;"Nobis consequuntur dolores ut qui iure et quia.";;;
id-3685;fam_6;;;;;;;;;1973-01-23;;;;"Qui nam qui sint dignissimos modi.";0;;977;670;METER;;1;;;;567;432;0;;;;;295;773;METER;;0;;;;;;attr_opt_attr_5540;;"Minima qui libero laudantium eos ea et.";785;;;760;;;;master_1_2_6,master_3_4_6;453;;;;attr_opt_attr_47192;;"Odit recusandae quod nemo unde sed qui numquam.";;;;;;;;;;"Praesentium et laborum consequatur aperiam.";;0;808;;108;METER;;;;;2015-03-15;0;;;;;;;;;;;;;;;attr_opt_attr_37114;;212;205;METER;;;2003-02-15;;;;;;;;;;;attr_opt_attr_12154;;;;;
id-3686;fam_0;;;;;877;METER;attr_opt_attr_94176;attr_opt_attr_53103;1978-09-20;attr_opt_attr_8510;77;METER;;;;;915;METER;1000;;;;;;293;;;;;;;;;;;;;;;;attr_opt_attr_55134;attr_opt_attr_5776;;;;;;;;attr_opt_attr_730;master_0_0_1,master_2_6_4;821;;;;;;"Odio ea dolores vero deserunt nihil possimus.";;;;;;"Est et at quo eligendi a.";0;2002-01-11;;;attr_opt_attr_5498;;;;;;;;attr_opt_attr_58150;0;2006-05-24;;0;attr_opt_attr_63172;;550;METER;;;;;;;;;"Aut saepe consequuntur placeat sunt enim.";;;600;735;METER;;;;;;1;0;;;0;911;METER;;attr_opt_attr_1272;0;;;;
id-3687;fam_7;;;;;;;;attr_opt_attr_53150;;;766;METER;"Ducimus est sunt natus laboriosam itaque.";0;2001-01-05;313;;;;;;;;;;0;;0;;;;;;;;198;747;attr_opt_attr_3140;;;;attr_opt_attr_57132;;867;;attr_opt_attr_2561;;376;METER;;master_3_4_6,master_6_6;64;;;;attr_opt_attr_47113;;"Voluptas accusantium rerum reiciendis vitae impedit.";;;;;;;0;;;"Perferendis quia eum iusto provident ea ducimus cumque cumque.";;;;;431;METER;;;;0;2013-03-05;;;attr_opt_attr_6371;;;;;;;;;attr_opt_attr_82180;0;;"Rerum eius nihil voluptatem dignissimos.";;"Sit autem aut voluptas voluptate exercitationem dolor.";;;;;;1982-09-24;;;;1;;0;;967;METER;;;0;;;;1982-03-26
id-3688;fam_11;;;;;;;attr_opt_attr_94103;;;attr_opt_attr_8558;;;;0;;107;;;555;;;;;;;;;1;;;;;;;;;;;;;;;"Sint dignissimos dolore natus velit.";888;;;163;606;METER;;master_3_4,master_4_2_0;;;;;;;"Recusandae iusto ut harum totam vero est omnis.";;;;;;;0;1991-08-04;;;attr_opt_attr_54177;1;613;;;;;;;;1981-07-21;0;;;;389;METER;;;;;;;;;;;;;355;METER;;;;;;0;;1993-09-18;1;;114;METER;;;0;;;;2006-01-13
id-3689;fam_8;;;;;;;;;;attr_opt_attr_8572;;;"Aut asperiores sunt iure nemo ut facilis corporis.";;;;;;;;;;;901;;1;;;;;92;;;;;;;;;;;;;;;attr_opt_attr_25164;14;;;;master_5_1,master_0_3_1;108;;;;;;"Consequuntur eum minima est aliquid ea.";;;;;;"Consectetur accusantium vitae expedita autem.";;;;;attr_opt_attr_54116;;;;;;;attr_opt_attr_1412;;;1997-05-25;1;0;;;179;METER;;;;;;;;;;;"In quia ratione magnam porro quas odio.";;643;METER;;;;;614;;0;2010-06-20;1;;;;;;;"Fuga animi in quia ut labore tempora.";;;
id-3690;fam_7;321;METER;502;METER;;;attr_opt_attr_9411;attr_opt_attr_53139;;;374;METER;"Aliquam voluptas dolorem adipisci incidunt dolore sunt assumenda.";0;;335;;;;;;;;;;1;;0;;;;;;;0;282;536;attr_opt_attr_365;;;;attr_opt_attr_5735;;649;;attr_opt_attr_25124;339;340;METER;attr_opt_attr_772;master_3_5_0,master_4_3_1;665;;;;attr_opt_attr_4755;;;;;;;;;;;;;;;;;760;METER;;;;1;;;;attr_opt_attr_63108;;;;;;;;;;1;;;;"Veniam consequuntur pariatur quo animi.";;;;;;;;;;0;;;;668;METER;;;1;;;;2002-12-13
id-3691;fam_3;130;METER;514;METER;;;;;2006-01-12;;;;"Repellat maxime eum illo.";;;624;;;;;;;;;;;;1;;;;;;attr_opt_attr_6039;0;;354;attr_opt_attr_321;;;;;;;;;;;;attr_opt_attr_712;master_6_3_6,master_4_0;;;;;;;;;;;;130;"Optio est itaque ut sed dolor aliquam qui.";;1985-05-06;;"Incidunt suscipit at voluptate est quia rerum qui similique.";;;;;840;METER;;attr_opt_attr_14172;attr_opt_attr_5896;;1983-06-26;1;1;;;;;;;;;;attr_opt_attr_82117;0;;"Exercitationem sed illum molestiae.";attr_opt_attr_370;;;;;;499;;;;;;;1;;859;METER;;;;;;;1988-09-08
id-3692;fam_7;629;METER;570;METER;;;attr_opt_attr_94116;attr_opt_attr_53139;;;;;"In alias sed nesciunt.";0;1995-10-06;658;;;;;;;;;;;;0;;;;;;;0;;457;;;;;;;123;;attr_opt_attr_255;776;523;METER;;master_6_3_5,master_6_5_4;709;;;;;;"Qui sint corrupti sunt qui.";;;;;;;0;;;"Et quod cupiditate quia et quasi.";;;;;216;METER;;;;;;;;attr_opt_attr_63198;;;;;;;;;;;;;;"Voluptatibus est aut ea totam voluptatibus accusamus.";;;;;;1998-08-19;;;;1;;0;;;;;;0;;;;1971-12-03
id-3693;fam_17;301;METER;36;METER;;;;attr_opt_attr_5352;1995-01-29;attr_opt_attr_8575;596;METER;"Omnis voluptatem repellat beatae occaecati quia et praesentium inventore.";1;;45;245;METER;345;;;;;;;0;;1;490;METER;708;;;;1;750;187;attr_opt_attr_316;;;attr_opt_attr_55166;attr_opt_attr_5796;"Laudantium minima ad nulla placeat.";;;attr_opt_attr_2526;;247;METER;attr_opt_attr_783;master_3_5_1,master_5_5_4;271;;;;attr_opt_attr_47117;;"Est nostrum velit nihil consequatur magnam.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;546;METER;;;;;;;
id-3694;fam_17;429;METER;409;METER;590;METER;attr_opt_attr_94130;attr_opt_attr_5396;1975-11-28;attr_opt_attr_8541;990;METER;"Totam est ullam quia magni.";1;1996-12-17;300;568;METER;140;1;;;;607;42;;;0;;;322;374;METER;attr_opt_attr_60165;0;337;301;;;;attr_opt_attr_55115;;"Sint temporibus saepe debitis porro quae recusandae sit.";;;attr_opt_attr_25144;488;596;METER;attr_opt_attr_76;master_4_4_6,master_2_4_1;;;;;attr_opt_attr_4720;;"Mollitia dolor ducimus veritatis et nisi voluptas suscipit.";;;;;;;;;;;;;645;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;117;METER;;;;;;;
id-3695;fam_8;;;;;;;;;;attr_opt_attr_85170;;;"Dolore odio esse ut eius.";1;;633;;;;;;;;437;;1;;0;;;537;;;attr_opt_attr_6092;;260;;;;;;;;;;;156;740;METER;;master_5_0_1,master_2_3_1;232;;;;;;"Et beatae fugit saepe quaerat cum.";;;"Quia nemo reprehenderit distinctio ratione neque.";;711;"Quia repudiandae est aut tenetur dolor.";;;;;attr_opt_attr_5448;;;;;;;attr_opt_attr_1420;;;1977-11-02;1;1;;;605;METER;;;;;;;;;;;"Exercitationem ut quisquam consequatur natus sequi pariatur.";;144;METER;;;;;395;;;1974-07-09;0;;245;METER;;;;"Voluptas incidunt et perspiciatis ea harum.";731;METER;
id-3696;fam_2;91;METER;953;METER;;;;;;;682;METER;"Et excepturi ea unde rem explicabo veritatis occaecati.";0;;;462;METER;;0;;;;781;;1;;0;983;METER;;845;METER;;1;;934;;;;;;;652;;attr_opt_attr_25178;;;;attr_opt_attr_7141;master_3_2,master_1_6_5;441;;;;attr_opt_attr_47133;;;;;"Illum voluptas et dolorem tenetur ab tempore.";;;"Aut ea porro et dolore ipsa placeat.";1;;;;;;;;;;;attr_opt_attr_14193;;1;1984-09-20;0;;attr_opt_attr_63147;;;;;;791;METER;;;;;;attr_opt_attr_37139;;;800;METER;;;1970-02-15;;;1;1;;0;0;;;;;;"Molestiae a mollitia ea debitis.";;;2008-07-21
id-3697;fam_2;885;METER;954;METER;;;;;;;187;METER;"Ipsa dignissimos suscipit eos nam ducimus corporis omnis iste.";0;2005-10-11;;116;METER;674;1;;;;;;1;;0;372;METER;;821;METER;;0;;359;attr_opt_attr_325;;;;;;;;attr_opt_attr_256;;;;;master_0_3_4,master_1_4_1;;;;;attr_opt_attr_47185;;;;978;"Est et et aliquam doloremque et ad laboriosam.";;;"Et minus porro assumenda ut ex ut.";1;;;;;;;;;;;attr_opt_attr_14181;;0;1989-06-22;0;;;;;;;;264;METER;;;;;;attr_opt_attr_37160;;;204;METER;;;;;710;;0;;0;1;;;;;;"Nam omnis eius autem rerum rerum.";;;2013-11-03
id-3698;fam_8;;;;;;;;;;attr_opt_attr_8523;;;"Aut nobis qui velit quam consectetur eos.";;;297;;;;;;;;203;;;;1;;;17;;;;;;;;;;;;;;;attr_opt_attr_250;337;544;METER;;master_5_0_3,master_5_3_4;830;;;;;;;;;;;95;"Quisquam ducimus cupiditate inventore in.";;;;;attr_opt_attr_5482;1;;;;;;attr_opt_attr_14137;;;1973-06-10;1;;;;478;METER;;;;;;;;;;;"Aut architecto quas non delectus.";;410;METER;;;;;872;;1;1979-12-27;0;;;;;;;"Veritatis recusandae officiis aut.";287;METER;
id-3699;fam_2;450;METER;741;METER;;;;;;;961;METER;"Iure non id ad aspernatur facere vel ut est.";;;;762;METER;675;1;;;;591;;;;;905;METER;;;;;0;;273;attr_opt_attr_358;;;;attr_opt_attr_57140;;864;;;;;;attr_opt_attr_74;master_5_6_5,master_3_4_3;920;;;;attr_opt_attr_4758;;;;850;;;;"Iusto dignissimos consequatur qui soluta velit.";;;;;;;;;;;;attr_opt_attr_140;;;1995-11-05;1;;;;;;;;858;METER;;;;;;;;;290;METER;;;1982-03-05;;657;;0;;0;1;;;;;;"Quaerat neque omnis itaque cum.";;;1974-07-02
id-3700;fam_6;;;;;;;;;1980-10-28;;;;"Ut laudantium velit et eligendi ut.";1;;362;890;METER;;0;;;;;571;0;;;;;;;;;1;640;;;;;;;"Tempore rerum nemo in nisi amet.";755;;;539;;;;master_2_6_5,master_0_0_1;73;;;;attr_opt_attr_47118;;;;;"Voluptatem veritatis hic laboriosam facere ipsam facilis molestiae aperiam.";;;;;2012-06-28;;"Harum omnis rerum voluptatibus et quibusdam.";;1;555;;549;METER;;;;;1983-12-09;0;;;;;;;;;;;attr_opt_attr_8245;;;;attr_opt_attr_37150;;;186;METER;;;2008-08-03;;;;;1988-04-19;1;;;;;attr_opt_attr_12108;;;;;
id-3701;fam_9;849;METER;548;METER;;;attr_opt_attr_94193;;2004-04-11;;;;;;;;;;;1;;;;;133;1;;0;;;;;;;;;162;attr_opt_attr_3199;;;;attr_opt_attr_57198;;;;;458;;;;master_2_4_5,master_6_6_2;117;;;;;;;;877;;;;;0;1982-12-16;;"Dolor facilis accusantium est omnis corporis eligendi.";;;;;397;METER;;;;1;1980-08-03;0;0;attr_opt_attr_6377;"Perspiciatis magnam provident at sapiente quas dolorum vel.";477;METER;;;686;METER;;;0;;;attr_opt_attr_3783;;;177;METER;;;2002-11-20;;;;;;;;48;METER;;;0;;;;
